SampleID	dataset	Description_country_zoo	captivity_status	Description	Observed	Chao1	se.chao1	ACE	se.ACE	Shannon	Simpson	InvSimpson	PD	SR
wd.gor.CP.a32.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	144	144.375	0.757953416629927	145.305384320399	5.97954758032707	3.51002444010662	0.938917048883088	16.3711802019195	20.782954233	144
wd.gor.CP.a34.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	151	157.6	5.13617818966	156.485777403745	6.06109388910391	3.60433906596049	0.938817328164642	16.3444970610467	21.006139512	151
wd.gor.CP.a35.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	250	253.142857142857	2.68117685110726	253.91520966081	7.8684235103849	4.26275450857764	0.969018845825812	32.2776870860789	24.766394079	250
wd.gor.CP.a36.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	204	208.136363636364	3.18577796918499	210.32055222459	7.17338287455262	4.06556432831057	0.967178281740934	30.4676309785755	25.386904753	204
wd.gor.CP.a37.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	205	209.55	3.45116316834874	210.502984242718	7.14690956908439	3.98132042143844	0.961864847330797	26.2225251508583	24.730223434	205
wd.gor.CP.a38.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	148	150	2.05327826806075	151.934220864212	6.11867917812703	2.92343669721798	0.814487037577435	5.39045890347103	21.905992894	148
wd.gor.CP.a39.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	153	153.833333333333	1.19568415472465	155.555693633608	6.05353095507095	3.52698122202846	0.921620845704765	12.758494385296	19.128580412	153
wd.gor.CP.a4.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	172	172.6	1.18599240460364	172.632480849852	6.00200606629929	4.06705382706385	0.961480042909694	25.9605688982365	24.473343766	172
wd.gor.CP.a40.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	210	214.588235294118	3.57495493081634	215.072079574519	7.24247331274112	3.97197255767837	0.93947734747178	16.5227391435583	23.482787896	210
wd.gor.CP.a41.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	175	182.8	5.79455895278756	182.027490518493	6.46176448542408	4.08697648637273	0.964575972096308	28.2294267246719	19.044500652	175
wd.gor.CP.a42.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	131	152.857142857143	13.8826562313038	140.545251644943	5.79617187312483	3.10471752292805	0.890884585122892	9.16460796236954	14.49343044	131
wd.gor.CP.a43.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	177	178.5	1.87519746859324	178.791288819888	6.46800410211392	4.05582714397911	0.96436781353568	28.0645141156671	21.646485553	177
wd.gor.CP.a44.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	185	187	2.13547237835793	187.789629419803	6.65810550651733	3.91626748338575	0.951177733058558	20.482457342659	24.162321962	185
wd.gor.CP.a45.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	113	114.5	2.2310733557589	114.245773316596	5.04861418024081	3.6047229606091	0.95542158234342	22.4323798952159	16.20538687	113
wd.gor.CP.a46.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	163	164.428571428571	1.93465197776986	164.450167443032	6.17473173651401	3.62510215066934	0.932592090554514	14.8350543463852	23.258355148	163
wd.gor.CP.a47.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	112	113.25	1.73233642722846	113.609599601378	5.14823592910009	3.31407009201487	0.930972294081681	14.4869366103996	17.321885616	112
wd.gor.CP.a48.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	225	233.052631578947	5.15291381483423	233.308671418853	7.48535392499558	4.40957316975947	0.979170581760584	48.0090220718544	22.422863384	225
wd.gor.CP.a49.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	211	216	4.31339721321556	214.249919156296	7.01494327948034	4.39124440669678	0.976705680991237	42.9289218381457	22.591422922	211
wd.gor.CP.a5.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	139	139	0	139	5.33752832620994	3.88661730929127	0.961291046135864	25.833816214974	14.79261119	139
wd.gor.CP.a50.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	228	236.25	6.36221509208673	231.628779136796	7.22252577081763	4.13558132811816	0.957322928013158	23.4317855805178	26.503113788	228
wd.gor.CP.a51.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	218	221.75	3.33004237029059	221.25957491793	7.30004092430315	4.40150097896987	0.977318322035888	44.0884489049817	23.945102118	218
wd.gor.CP.a52.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	268	282.25	8.65481523410053	274.965428624744	8.16261367368044	4.36494394600132	0.957292487578794	23.4150842160372	29.22414107	268
wd.gor.CP.a53.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	189	192.272727272727	3.08695364742324	191.624243190286	6.80784666705638	3.8331481967012	0.947156934914737	18.9239590547311	24.535001531	189
wd.gor.CP.a54.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	273	277.583333333333	3.82195785659428	276.255397050812	7.95924626776012	4.74022825977928	0.979366369551083	48.46456867955	29.193333959	273
wd.gor.CP.a56.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	163	163	0	163	5.29613819255136	4.0981031270436	0.96322116427096	27.1895501904216	22.402985963	163
wd.gor.CP.a57.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	119	122.75	3.32975200623154	124.531027772844	5.49054389845695	3.2053721238307	0.917612418331075	12.1377515851661	19.168578058	119
wd.gor.CP.a58.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	143	154.375	8.08456015853968	151.683870967742	5.98767208426259	3.74143282257568	0.958588638494088	24.1479623860527	16.639502173	143
wd.gor.CP.a60.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	183	198.6	11.648571989984	188.503791221707	6.6433864994433	3.63654026129227	0.907383876394918	10.7972560400394	24.148092456	183
wd.gor.CP.a61.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	219	224.34375	3.54367193561912	228.434301014199	7.46329364140302	3.92379283737806	0.944522953715766	18.0254730015105	24.201112488	219
wd.gor.CP.a62.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	155	155.857142857143	1.39500410852764	156.022747230701	6.09598856384265	3.63024776284248	0.930895368939653	14.4708101997785	22.26898865	155
wd.gor.CP.a63.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	160	163	3.18315335100919	162.213574640973	6.07337840506853	4.08851333502011	0.970734034240386	34.1693832424265	23.077489216	160
wd.gor.CP.a64.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	157	159.625	2.82773471480331	159.555446802591	5.76038534625256	4.1153384203816	0.973427804185522	37.6333219498234	21.966748165	157
wd.gor.CP.a65.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	175	179	3.68823014318184	178.774741314442	6.19194798727364	4.09122003335076	0.966015449205499	29.4251351458734	22.848294341	175
wd.gor.CP.a66.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	127	132	4.31297557655739	131.13674838127	5.61525238649096	3.05097251058943	0.890236082744607	9.11046202617976	19.510842976	127
wd.gor.CP.a67.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	174	179.142857142857	4.65202353214062	177.408701221504	6.41533688853321	4.1292685805874	0.970047406856242	33.3860909871973	23.474764252	174
wd.gor.CP.a68.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	159	160.25	1.62141653066466	161.589419724525	5.80903661504783	3.82395913306728	0.943022794305586	17.5508782470537	22.568950211	159
wd.gor.CP.a69.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	167	169.545454545455	2.60727002548104	170.720603683266	6.18633341441349	4.15717331034758	0.969734464099827	33.0408819886209	23.301924482	167
wd.gor.CP.a7.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	197	198.272727272727	1.50747196133398	200.025039680298	6.88763329325834	3.98929774889815	0.960851695156901	25.5438901890609	21.677822093	197
wd.gor.CP.a70.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	174	174.5	1.02709240853187	174.659241261596	6.34456749783449	4.09231209821055	0.967199409348347	30.487255873534	24.817832902	174
wd.gor.CP.a71.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	169	173	3.89041222778661	171.677888696041	6.15841726557119	3.92566548153239	0.944474721612002	18.0098151514382	24.751027566	169
wd.gor.CP.a72.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	207	215.5	5.55042894341658	215.501410104363	7.06971752429759	4.30092929945923	0.97261542385237	36.5169062544186	20.790957962	207
wd.gor.CP.a73.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	176	185.166666666667	7.38189822907148	180.90270215961	6.12431755785146	4.19135160557031	0.968730624752882	31.9801720404433	24.357955981	176
wd.gor.CP.a74.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	187	191.5	3.91698700613958	190.324424440071	6.61051448092299	4.18618932289705	0.971823714420831	35.4908384637936	19.269193468	187
wd.gor.CP.a75.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	221	231.461538461538	6.75348785514279	228.389219654366	7.34255465792534	4.10309040673171	0.961357685469019	25.8783670734389	25.144110321	221
wd.gor.CP.a76.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	186	190.125	3.36439025273837	192.003614802322	6.53453481920103	4.11044842753915	0.967100145335699	30.3952710491786	25.93289105	186
wd.gor.CP.a77.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	177	181.875	3.76819696858787	183.894490297951	6.62769460908735	4.17573947852118	0.974944166723192	39.9108658232342	18.239194616	177
wd.gor.CP.a78.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	174	174.272727272727	0.658546917923215	174.720108753627	6.54733960583515	3.89111022601163	0.952645625211177	21.1173730929719	23.307167293	174
wd.gor.CP.a79.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	169	170.875	2.25683092614388	171.412175041356	5.74943818705224	4.27291265233381	0.97249733561808	36.3601135553033	22.948356494	169
wd.gor.CP.a8.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	181	181.5	1.02710436330744	181.643417134873	6.06572587399447	4.22486179554908	0.966891788207332	30.2039870429202	23.346954105	181
wd.gor.CP.a80.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	177	180.111111111111	3.10147583206812	180.356403539304	5.94229236031323	4.3822694557794	0.976931253942562	43.34869340146	24.206458759	177
wd.gor.CP.a81.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	165	166.666666666667	2.04453971866034	167.063872930044	5.91885478211046	3.96774090383278	0.947119981458539	18.9107346703356	22.882611239	165
wd.gor.CP.a82.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	178	186	5.24908503818908	186.501030173322	6.76629648710101	3.85325256351194	0.956262675571609	22.8637671158246	18.079279651	178
wd.gor.CP.a84.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	151	152.5	1.87514589596318	153.195952027633	5.9202647861212	3.90919860761944	0.965458843976749	28.9509708165782	22.457600224	151
wd.gor.CP.a85.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	183	192.75	7.20168982550747	188.375168907362	6.62122775503414	4.0929768843274	0.968703142977827	31.9520902463629	20.144054695	183
wd.gor.CP.a86.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	152	156.714285714286	3.77909519060496	157.122588646142	6.16601937209011	3.62026737941404	0.950629368390971	20.2549565887488	21.185785659	152
wd.gor.CP.a87.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	133	135	2.58534330408942	134.598024287232	5.31032932364583	3.34899644433801	0.904076968985784	10.4250250375408	16.321724562	133
wd.gor.CP.a88.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	112	116.090909090909	3.59538670907431	116.999560295247	5.34088078593733	2.92133341784973	0.87813915738336	8.20608144936175	18.117298715	112
wd.gor.CP.a89.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	169	174	4.31323728692127	172.873502661934	6.32131471624238	3.87161884405513	0.950919237576133	20.3745816204704	22.073157983	169
wd.gor.CP.a9.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	198	204.8	4.53477314273324	206.282000931053	7.02967176756804	4.15453287570495	0.971944781171203	35.6439921606875	21.194403711	198
wd.gor.CP.a90.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	215	219.789473684211	3.60546317598432	221.224766727355	7.31330350491557	4.01479435874897	0.956380743949125	22.9256546428406	23.515589151	215
wd.gor.CP.a91.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	133	134.428571428571	1.93454149229944	134.532092306152	5.58581234448792	2.75708624325472	0.776434191235983	4.4729558850188	20.604315622	133
wd.gor.CP.a92.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	162	166.666666666667	4.49208631998238	164.513409961686	6.01567534515712	3.83145852326706	0.940639842442059	16.846316471177	23.295629463	162
wd.gor.CP.a93.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	194	199.055555555556	3.77747824941883	201.568333109446	6.92610956741714	3.92664070497584	0.947365788462452	18.9990496824793	25.58879559	194
wd.gor.CP.a94.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	210	212.769230769231	2.67580139673369	212.727440828402	7.18000832718977	4.12886997603617	0.963600091086993	27.4725962196754	23.096214645	210
wd.gor.CP.a95.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	210	213.9	3.11437567706234	214.960790125808	7.18473587025636	3.89542553111202	0.949102600903785	19.6473693696927	22.196899838	210
wd.gor.CP.a98.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	195	203.272727272727	5.91659150650055	200.855745582527	6.95552943374727	3.87478834171633	0.952880689700419	21.2227215050913	23.661845162	195
wd.gor.CP.a99.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	191	196.076923076923	4.03657539059415	195.763203943615	6.80598998285677	4.23559119469515	0.975964785044069	41.6056191647755	19.179585678	191
wd.gor.DJ.a132.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	158	158	0	158	5.59441403137365	4.24676195818754	0.975137770268564	40.2216539225192	22.101284039	158
wd.gor.DJ.a133.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	154	156.1	2.33503555248954	156.389549425976	6.11663569316189	3.46429640651275	0.931505865452724	14.5997902829151	22.523291306	154
wd.gor.DJ.a134.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	159	160.363636363636	1.73675936213564	161.21088679623	6.26076016000249	3.55726504313598	0.918767864146625	12.3103989510384	22.287846778	159
wd.gor.DJ.a135.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	189	189.5	1.02711694428548	189.730480533057	6.08905520602058	4.44137149416489	0.978912185562029	47.4207511139402	25.402600216	189
wd.gor.DJ.a136.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	168	168.5	0.874566446213625	170.024271204327	6.24760740523404	4.07526812080623	0.970265156238657	33.630578590766	23.072108947	168
wd.gor.DJ.a137.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	134	136.1	2.33497233643206	137.477811634349	5.3999017127248	3.83979509914048	0.963456248616976	27.3644593714189	20.873053311	134
wd.gor.DJ.a138.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	187	199.75	7.96446937409053	195.144005415053	6.84369672006046	3.66399603816722	0.928383487043296	13.9632601297491	20.599262035	187
wd.gor.DJ.a139.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	182	183.666666666667	2.04457623346191	184.139662538932	6.2580097014252	4.37236460991469	0.977965970572896	45.3843453058988	25.284758045	182
wd.gor.DJ.a140.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	146	151.526315789474	3.97267437633629	154.02573054768	6.1015307432844	2.14387968077182	0.609478754125642	2.56068014369116	17.290384299	146
wd.gor.DJ.a141.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	227	231.2	3.14998867686217	232.889140181284	7.49801116400994	3.62731497216528	0.906841151051114	10.7343533253473	26.104508438	227
wd.gor.DJ.a142.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	180	184.875	3.76820295227629	186.312349979643	6.6930181146995	4.09578256617633	0.971355154127485	34.9102943143952	20.119885171	180
wd.gor.DJ.a143.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	176	176.909090909091	1.34670939213933	177.526163624885	6.58843521914722	3.98405769491913	0.963509444914212	27.4043515547797	20.938580458	176
wd.gor.DJ.a144.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	156	159	2.86368088986774	159.566864710436	6.08820852441252	3.79172419520871	0.948262143092361	19.3282068444614	21.614293782	156
wd.gor.DJ.a145.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	193	198.25	3.80020312371929	199.566569177094	6.98418103064646	3.88277688653888	0.960948953635386	25.6075084560641	22.009441242	193
wd.gor.DJ.a146.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	168	176.4	5.02261525502402	178.029932825981	6.33457655978649	3.2872848635186	0.913643009518067	11.5798384637919	19.52069197	168
wd.gor.DJ.a147.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	218	223.454545454545	3.83222074595656	224.230632734424	7.34292105140058	3.99856122477913	0.964586079194215	28.2374833750872	23.4094622	218
wd.gor.DJ.a148.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	220	227	4.21626923368219	231.117844327707	7.3137829922196	3.8401544009886	0.958422258585712	24.0513304952237	22.610308542	220
wd.gor.DJ.a149.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	192	197.6	5.34779806364775	194.690006282278	6.25452279966924	4.24884605895571	0.968831358166797	32.0835282253055	24.676127365	192
wd.gor.DJ.a150.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	173	174.5	1.87519053473168	174.845679012346	6.27989570181079	4.14941439794119	0.970693546278436	34.1221769614579	23.756937269	173
wd.gor.DJ.a151.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	193	196.111111111111	3.10152142164886	195.860742627278	6.4852800828737	4.37307301569425	0.976914355827987	43.3169632412645	25.246121612	193
wd.gor.DJ.a152.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	145	152.555555555556	4.98300487739989	154.657662730781	6.1119322882567	3.32391644135038	0.930294939810941	14.346160770649	16.921669535	145
wd.gor.DJ.a153.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	215	219.105263157895	3.25129167533298	220.438828924331	7.26599519132826	4.22119112191708	0.971517920103014	35.1097954790097	24.370697587	215
wd.gor.DJ.a154.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	161	161	0	161	5.23367025593188	4.27387170848164	0.975523071109013	40.8547985923285	22.868239337	161
wd.gor.DJ.a155.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	172	175.333333333333	4.1268517384997	173.268121076959	6.14393098296443	4.28142953376538	0.97568935173352	41.1342383402761	24.418463454	172
wd.gor.DJ.a156.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	125	127.333333333333	2.42322942258146	128.567322615941	5.50875533479305	3.7257131214696	0.956767295766329	23.1306372739269	20.031188822	125
wd.gor.DJ.a157.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	139	144	4.31306593073977	144.621541152816	5.55735023861086	3.82573661933188	0.953112517535517	21.327653937434	21.179213089	139
wd.gor.DJ.a158.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	164	165.363636363636	1.73676790424479	166.325794681502	5.9879647183498	4.12382952574099	0.968925022569209	32.1802325432792	23.051155681	164
wd.gor.DJ.a159.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	159	165	4.53539859505141	165.287821231395	6.28359553683731	3.71386915830786	0.950499326378803	20.2017452863869	22.275733989	159
wd.gor.DJ.a160.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	150	162	7.96086104903077	158.302550625433	6.14985452089949	3.65545236334741	0.952235324692407	20.9359739925004	21.912078382	150
wd.gor.DJ.a161.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	141	143.625	2.82766237819556	143.676810136766	5.71634897165255	3.9515595086117	0.96769668253673	30.9565728392148	15.540529151	141
wd.gor.DJ.a162.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	147	148.75	2.00909772085899	149.838962132321	5.96513486582254	3.98821004151204	0.970577999711203	33.9881717824866	14.933006515	147
wd.gor.DJ.a163.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	195	199.588235294118	3.57493409175585	200.260715912133	6.99403420663539	3.92356903823086	0.960215781973258	25.1355952083268	22.809001636	195
wd.gor.DJ.a164.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	217	225	5.24916866049259	224.599663240339	7.40585158902578	4.17896480872271	0.970879286541349	34.3398179931239	22.834392348	217
wd.gor.DJ.a165.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	213	221	5.24916144219104	220.023746917906	7.29062241188996	3.73458350133147	0.932086894513351	14.7246984633414	25.420675137	213
wd.gor.DJ.a166.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	191	202.333333333333	7.29877975188569	198.765356614447	6.91151712075733	4.07495802618278	0.970852718177892	34.3085165231941	19.543086834	191
wd.gor.DJ.a167.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	191	210.25	10.8695980327857	202.607865309194	6.86392146914694	4.07315211281146	0.966724971449931	30.0525662508533	19.227946855	191
wd.gor.DJ.a168.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	191	209.071428571429	9.95578548428274	206.805502284386	7.03523839958313	4.06957344491471	0.967039602032126	30.3394394987189	18.525849504	191
wd.gor.DJ.a169.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	231	234	2.75134431443289	234.083736278424	7.43589827548421	4.21389259702038	0.961515368110434	25.9843982104224	26.002187142	231
wd.gor.DJ.a170.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	224	226.571428571429	2.51524786805155	227.379509439274	7.24356366323681	4.06229468851043	0.948468355689148	19.4055519355787	25.499494522	224
wd.gor.DJ.a171.16s	moeller_2014	wild_gorilla_Cameroon	wild ape	wild_gorilla	235	242.6	4.68870355910115	244.048642765925	7.66760553509722	3.71817601427785	0.919991756261754	12.4987120486183	25.224108312	235
cp.bon.COLZ.10.16s	this_study	captive_bonobo_USA_ColumbusZoo	captive ape	captive_bonobo	183	183	0.498632008380349	183.160305343511	5.66765568804666	4.18518838240969	0.966181749686779	29.5698325826474	23.206548893	183
cp.bon.COLZ.12.16s	this_study	captive_bonobo_USA_ColumbusZoo	captive ape	captive_bonobo	233	233.428571428571	0.912901933694934	233.608084852529	7.08973310879938	4.57271995960801	0.980281468975538	50.7137168970372	26.004356248	233
cp.bon.COLZ.13.16s	this_study	captive_bonobo_USA_ColumbusZoo	captive ape	captive_bonobo	180	180	0.12465229418043	180.194076179645	5.6066540462643	4.34310241978687	0.975840878775031	41.3922340422909	23.254971766	180
cp.bon.COLZ.2.16s	this_study	captive_bonobo_USA_ColumbusZoo	captive ape	captive_bonobo	188	189	1.81710793469339	188.620263370062	5.60442056757943	4.55785947349055	0.981905395657339	55.2650934534313	22.175652389	188
cp.bon.COLZ.5.16s	this_study	captive_bonobo_USA_ColumbusZoo	captive ape	captive_bonobo	191	191	0	191	5.77229345474991	4.50069482250778	0.979905381678171	49.7645680044428	22.67314342	191
cp.bon.COLZ.6.16s	this_study	captive_bonobo_USA_ColumbusZoo	captive ape	captive_bonobo	248	248.25	0.736597156761717	248.309417040359	7.02811734887448	4.79286359655401	0.981458538817848	53.9331819739548	27.421391362	248
cp.bon.COLZ.7.16s	this_study	captive_bonobo_USA_ColumbusZoo	captive ape	captive_bonobo	239	240.2	1.84084077376925	239.916656168675	6.76040716357628	4.82926760006402	0.98675088533412	75.4767412931595	27.070305984	239
cp.bon.COLZ.8.16s	this_study	captive_bonobo_USA_ColumbusZoo	captive ape	captive_bonobo	205	205.142857142857	0.486891055312676	205.412215552823	6.60847805968578	4.36730689505979	0.974912197317239	39.8600073766975	24.81015664	205
cp.bon.COLZ.9.16s	this_study	captive_bonobo_USA_ColumbusZoo	captive ape	captive_bonobo	187	190.75	4.2089832518964	188.864289929214	6.1210633091278	4.04015959663592	0.947421149148041	19.0190539313155	23.546022419	187
cp.chi.HOUZ.1.16s	this_study	captive_chimp_USA_HoustonZoo	captive ape	captive_chimp	198	198	0	198	6.30255680039635	4.2406824994689	0.96083098454174	25.5303838582727	23.861603001	198
cp.chi.HOUZ.2.16s	this_study	captive_chimp_USA_HoustonZoo	captive ape	captive_chimp	228	229	1.4498155280939	229.263645773799	7.27813193406787	4.36928866647761	0.965085894049656	28.6417186630018	24.10994945	228
cp.chi.HOUZ.3.16s	this_study	captive_chimp_USA_HoustonZoo	captive ape	captive_chimp	192	192	0.124674054204019	192.180467423839	5.8537036381307	4.31780007723709	0.965750579698657	29.1975744757578	21.985702312	192
cp.chi.HOUZ.4.16s	this_study	captive_chimp_USA_HoustonZoo	captive ape	captive_chimp	196	196.75	1.42328338221396	196.606579352555	6.09903562351952	4.32952387254479	0.966726103286042	30.0535885110357	22.858841353	196
cp.chi.HOUZ.5.16s	this_study	captive_chimp_USA_HoustonZoo	captive ape	captive_chimp	221	221	0.249433747857293	221.146814404432	6.33070205111409	4.66044578059843	0.98079984991456	52.0829262037041	25.92426392	221
cp.chi.HOUZ.6.16s	this_study	captive_chimp_USA_HoustonZoo	captive ape	captive_chimp	211	211	0.124703439677094	211.162251655629	6.11385890021424	4.58098058324268	0.976379771761475	42.3365934444697	25.624614075	211
cp.chi.HOUZ.7.16s	this_study	captive_chimp_USA_HoustonZoo	captive ape	captive_chimp	193	194.2	1.84073105971284	193.975332139868	5.99752282324182	4.29008001885274	0.962107675818627	26.3905691087586	23.743456698	193
cp.chi.HOUZ.8.16s	this_study	captive_chimp_USA_HoustonZoo	captive ape	captive_chimp	208	208.5	1.02714295429012	208.662842293386	6.56012704128194	4.30047120153801	0.961689829725781	26.1027291928524	22.958505293	208
cp.gor.COLZ.10.16s	this_study	captive_gorilla_USA_ColumbusZoo	captive ape	captive_gorilla	196	196	0	196	6.29017698722478	4.65740709051831	0.984533638248658	64.656447073807	23.566866215	196
