#SampleID	Old_SampleID	dataset	genus_sp	subspecies	common_name	uniqueid	site	site_code	country	country_zoo	captivity_status	captivity_status_ext	amplicon	sample	Description
we.hum.UK.5346.16s	ERR1385346	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5346	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5346	industrialized_human
we.hum.UK.5402.16s	ERR1385402	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5402	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5402	industrialized_human
we.hum.UK.5406.16s	ERR1385406	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5406	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5406	industrialized_human
we.hum.UK.5428.16s	ERR1385428	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5428	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5428	industrialized_human
we.hum.UK.5458.16s	ERR1385458	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5458	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5458	industrialized_human
we.hum.UK.5464.16s	ERR1385464	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5464	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5464	industrialized_human
we.hum.UK.5488.16s	ERR1385488	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5488	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5488	industrialized_human
we.hum.UK.5547.16s	ERR1385547	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5547	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5547	industrialized_human
nw.hu.HADZA.100.16s	SRR5761072	smits_2017	Homo_sapiens	Homo_sapiens	human	100	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.100	non_industrialized_human
nw.hu.HADZA.101.16s	SRR5761073	smits_2017	Homo_sapiens	Homo_sapiens	human	101	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.101	non_industrialized_human
nw.hu.HADZA.107.16s	SRR5761067	smits_2017	Homo_sapiens	Homo_sapiens	human	107	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.107	non_industrialized_human
nw.hu.HADZA.111.16s	SRR5761059	smits_2017	Homo_sapiens	Homo_sapiens	human	111	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.111	non_industrialized_human
nw.hu.HADZA.117.16s	SRR5761057	smits_2017	Homo_sapiens	Homo_sapiens	human	117	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.117	non_industrialized_human
nw.hu.HADZA.121.16s	SRR5761116	smits_2017	Homo_sapiens	Homo_sapiens	human	121	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.121	non_industrialized_human
nw.hu.HADZA.123.16s	SRR5761122	smits_2017	Homo_sapiens	Homo_sapiens	human	123	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.123	non_industrialized_human
nw.hu.HADZA.127.16s	SRR5761124	smits_2017	Homo_sapiens	Homo_sapiens	human	127	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.127	non_industrialized_human
nw.hu.HADZA.1283.16s	SRR5761196	smits_2017	Homo_sapiens	Homo_sapiens	human	1283	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.1283	non_industrialized_human
nw.hu.HADZA.132.16s	SRR5761070	smits_2017	Homo_sapiens	Homo_sapiens	human	132	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.132	non_industrialized_human
nw.hu.HADZA.135.16s	SRR5761071	smits_2017	Homo_sapiens	Homo_sapiens	human	135	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.135	non_industrialized_human
nw.hu.HADZA.136.16s	SRR5761068	smits_2017	Homo_sapiens	Homo_sapiens	human	136	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.136	non_industrialized_human
nw.hu.HADZA.138.16s	SRR5761069	smits_2017	Homo_sapiens	Homo_sapiens	human	138	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.138	non_industrialized_human
nw.hu.HADZA.139.16s	SRR5761074	smits_2017	Homo_sapiens	Homo_sapiens	human	139	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.139	non_industrialized_human
nw.hu.HADZA.145.16s	SRR5761066	smits_2017	Homo_sapiens	Homo_sapiens	human	145	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.145	non_industrialized_human
nw.hu.HADZA.147.16s	SRR5761060	smits_2017	Homo_sapiens	Homo_sapiens	human	147	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.147	non_industrialized_human
nw.hu.HADZA.148.16s	SRR5761061	smits_2017	Homo_sapiens	Homo_sapiens	human	148	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.148	non_industrialized_human
nw.hu.HADZA.149.16s	SRR5761058	smits_2017	Homo_sapiens	Homo_sapiens	human	149	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.149	non_industrialized_human
nw.hu.HADZA.150.16s	SRR5761064	smits_2017	Homo_sapiens	Homo_sapiens	human	150	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.150	non_industrialized_human
nw.hu.HADZA.151.16s	SRR5761065	smits_2017	Homo_sapiens	Homo_sapiens	human	151	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.151	non_industrialized_human
nw.hu.HADZA.152.16s	SRR5761062	smits_2017	Homo_sapiens	Homo_sapiens	human	152	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.152	non_industrialized_human
nw.hu.HADZA.153.16s	SRR5761063	smits_2017	Homo_sapiens	Homo_sapiens	human	153	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.153	non_industrialized_human
nw.hu.HADZA.154.16s	SRR5761056	smits_2017	Homo_sapiens	Homo_sapiens	human	154	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.154	non_industrialized_human
nw.hu.HADZA.155.16s	SRR5761119	smits_2017	Homo_sapiens	Homo_sapiens	human	155	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.155	non_industrialized_human
nw.hu.HADZA.156.16s	SRR5761118	smits_2017	Homo_sapiens	Homo_sapiens	human	156	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.156	non_industrialized_human
nw.hu.HADZA.157.16s	SRR5761117	smits_2017	Homo_sapiens	Homo_sapiens	human	157	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.157	non_industrialized_human
nw.hu.HADZA.161.16s	SRR5761121	smits_2017	Homo_sapiens	Homo_sapiens	human	161	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.161	non_industrialized_human
nw.hu.HADZA.162.16s	SRR5761120	smits_2017	Homo_sapiens	Homo_sapiens	human	162	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.162	non_industrialized_human
nw.hu.HADZA.163.16s	SRR5761125	smits_2017	Homo_sapiens	Homo_sapiens	human	163	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.163	non_industrialized_human
nw.hu.HADZA.172.16s	SRR5760866	smits_2017	Homo_sapiens	Homo_sapiens	human	172	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.172	non_industrialized_human
nw.hu.HADZA.177.16s	SRR5760911	smits_2017	Homo_sapiens	Homo_sapiens	human	177	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.177	non_industrialized_human
nw.hu.HADZA.180.16s	SRR5760912	smits_2017	Homo_sapiens	Homo_sapiens	human	180	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.180	non_industrialized_human
nw.hu.HADZA.189.16s	SRR5760997	smits_2017	Homo_sapiens	Homo_sapiens	human	189	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.189	non_industrialized_human
nw.hu.HADZA.191.16s	SRR5760994	smits_2017	Homo_sapiens	Homo_sapiens	human	191	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.191	non_industrialized_human
nw.hu.HADZA.196.16s	SRR5761081	smits_2017	Homo_sapiens	Homo_sapiens	human	196	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.196	non_industrialized_human
nw.hu.HADZA.197.16s	SRR5761080	smits_2017	Homo_sapiens	Homo_sapiens	human	197	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.197	non_industrialized_human
nw.hu.HADZA.198.16s	SRR5761079	smits_2017	Homo_sapiens	Homo_sapiens	human	198	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.198	non_industrialized_human
nw.hu.HADZA.199.16s	SRR5761078	smits_2017	Homo_sapiens	Homo_sapiens	human	199	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.199	non_industrialized_human
nw.hu.HADZA.200.16s	SRR5761077	smits_2017	Homo_sapiens	Homo_sapiens	human	200	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.200	non_industrialized_human
nw.hu.HADZA.203.16s	SRR5761076	smits_2017	Homo_sapiens	Homo_sapiens	human	203	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.203	non_industrialized_human
nw.hu.HADZA.205.16s	SRR5761185	smits_2017	Homo_sapiens	Homo_sapiens	human	205	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.205	non_industrialized_human
nw.hu.HADZA.206.16s	SRR5761186	smits_2017	Homo_sapiens	Homo_sapiens	human	206	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.206	non_industrialized_human
nw.hu.HADZA.207.16s	SRR5761187	smits_2017	Homo_sapiens	Homo_sapiens	human	207	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.207	non_industrialized_human
nw.hu.HADZA.211.16s	SRR5761188	smits_2017	Homo_sapiens	Homo_sapiens	human	211	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.211	non_industrialized_human
nw.hu.HADZA.212.16s	SRR5761189	smits_2017	Homo_sapiens	Homo_sapiens	human	212	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.212	non_industrialized_human
nw.hu.HADZA.213.16s	SRR5761190	smits_2017	Homo_sapiens	Homo_sapiens	human	213	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.213	non_industrialized_human
nw.hu.HADZA.214.16s	SRR5761191	smits_2017	Homo_sapiens	Homo_sapiens	human	214	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.214	non_industrialized_human
nw.hu.HADZA.215.16s	SRR5761182	smits_2017	Homo_sapiens	Homo_sapiens	human	215	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.215	non_industrialized_human
nw.hu.HADZA.216.16s	SRR5761183	smits_2017	Homo_sapiens	Homo_sapiens	human	216	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.216	non_industrialized_human
nw.hu.HADZA.217.16s	SRR5761031	smits_2017	Homo_sapiens	Homo_sapiens	human	217	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.217	non_industrialized_human
nw.hu.HADZA.218.16s	SRR5761030	smits_2017	Homo_sapiens	Homo_sapiens	human	218	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.218	non_industrialized_human
nw.hu.HADZA.219.16s	SRR5761033	smits_2017	Homo_sapiens	Homo_sapiens	human	219	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.219	non_industrialized_human
nw.hu.HADZA.220.16s	SRR5761032	smits_2017	Homo_sapiens	Homo_sapiens	human	220	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.220	non_industrialized_human
nw.hu.HADZA.221.16s	SRR5761035	smits_2017	Homo_sapiens	Homo_sapiens	human	221	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.221	non_industrialized_human
nw.hu.HADZA.222.16s	SRR5761034	smits_2017	Homo_sapiens	Homo_sapiens	human	222	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.222	non_industrialized_human
nw.hu.HADZA.223.16s	SRR5761037	smits_2017	Homo_sapiens	Homo_sapiens	human	223	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.223	non_industrialized_human
nw.hu.HADZA.225.16s	SRR5761036	smits_2017	Homo_sapiens	Homo_sapiens	human	225	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.225	non_industrialized_human
nw.hu.HADZA.226.16s	SRR5761039	smits_2017	Homo_sapiens	Homo_sapiens	human	226	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.226	non_industrialized_human
nw.hu.HADZA.227.16s	SRR5760958	smits_2017	Homo_sapiens	Homo_sapiens	human	227	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.227	non_industrialized_human
nw.hu.HADZA.229.16s	SRR5760872	smits_2017	Homo_sapiens	Homo_sapiens	human	229	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.229	non_industrialized_human
nw.hu.HADZA.230.16s	SRR5760873	smits_2017	Homo_sapiens	Homo_sapiens	human	230	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.230	non_industrialized_human
nw.hu.HADZA.233.16s	SRR5761156	smits_2017	Homo_sapiens	Homo_sapiens	human	233	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.233	non_industrialized_human
nw.hu.HADZA.234.16s	SRR5761157	smits_2017	Homo_sapiens	Homo_sapiens	human	234	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.234	non_industrialized_human
nw.hu.HADZA.235.16s	SRR5761162	smits_2017	Homo_sapiens	Homo_sapiens	human	235	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.235	non_industrialized_human
nw.hu.HADZA.236.16s	SRR5761163	smits_2017	Homo_sapiens	Homo_sapiens	human	236	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.236	non_industrialized_human
nw.hu.HADZA.239.16s	SRR5761160	smits_2017	Homo_sapiens	Homo_sapiens	human	239	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.239	non_industrialized_human
nw.hu.HADZA.240.16s	SRR5761161	smits_2017	Homo_sapiens	Homo_sapiens	human	240	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.240	non_industrialized_human
nw.hu.HADZA.244.16s	SRR5760894	smits_2017	Homo_sapiens	Homo_sapiens	human	244	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.244	non_industrialized_human
nw.hu.HADZA.245.16s	SRR5760905	smits_2017	Homo_sapiens	Homo_sapiens	human	245	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.245	non_industrialized_human
nw.hu.HADZA.246.16s	SRR5761049	smits_2017	Homo_sapiens	Homo_sapiens	human	246	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.246	non_industrialized_human
nw.hu.HADZA.247.16s	SRR5761048	smits_2017	Homo_sapiens	Homo_sapiens	human	247	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.247	non_industrialized_human
nw.hu.HADZA.248.16s	SRR5761051	smits_2017	Homo_sapiens	Homo_sapiens	human	248	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.248	non_industrialized_human
nw.hu.HADZA.250.16s	SRR5761053	smits_2017	Homo_sapiens	Homo_sapiens	human	250	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.250	non_industrialized_human
nw.hu.HADZA.251.16s	SRR5761052	smits_2017	Homo_sapiens	Homo_sapiens	human	251	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.251	non_industrialized_human
nw.hu.HADZA.252.16s	SRR5761055	smits_2017	Homo_sapiens	Homo_sapiens	human	252	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.252	non_industrialized_human
nw.hu.HADZA.253.16s	SRR5761054	smits_2017	Homo_sapiens	Homo_sapiens	human	253	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.253	non_industrialized_human
nw.hu.HADZA.254.16s	SRR5761047	smits_2017	Homo_sapiens	Homo_sapiens	human	254	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.254	non_industrialized_human
nw.hu.HADZA.255.16s	SRR5761046	smits_2017	Homo_sapiens	Homo_sapiens	human	255	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.255	non_industrialized_human
nw.hu.HADZA.256.16s	SRR5760940	smits_2017	Homo_sapiens	Homo_sapiens	human	256	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.256	non_industrialized_human
nw.hu.HADZA.257.16s	SRR5760941	smits_2017	Homo_sapiens	Homo_sapiens	human	257	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.257	non_industrialized_human
nw.hu.HADZA.258.16s	SRR5760938	smits_2017	Homo_sapiens	Homo_sapiens	human	258	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.258	non_industrialized_human
nw.hu.HADZA.264.16s	SRR5760939	smits_2017	Homo_sapiens	Homo_sapiens	human	264	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.264	non_industrialized_human
nw.hu.HADZA.265.16s	SRR5760944	smits_2017	Homo_sapiens	Homo_sapiens	human	265	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.265	non_industrialized_human
nw.hu.HADZA.266.16s	SRR5760945	smits_2017	Homo_sapiens	Homo_sapiens	human	266	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.266	non_industrialized_human
nw.hu.HADZA.267.16s	SRR5760942	smits_2017	Homo_sapiens	Homo_sapiens	human	267	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.267	non_industrialized_human
nw.hu.HADZA.270.16s	SRR5760943	smits_2017	Homo_sapiens	Homo_sapiens	human	270	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.270	non_industrialized_human
nw.hu.HADZA.272.16s	SRR5760936	smits_2017	Homo_sapiens	Homo_sapiens	human	272	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.272	non_industrialized_human
nw.hu.HADZA.274.16s	SRR5760937	smits_2017	Homo_sapiens	Homo_sapiens	human	274	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.274	non_industrialized_human
nw.hu.HADZA.275.16s	SRR5760861	smits_2017	Homo_sapiens	Homo_sapiens	human	275	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.275	non_industrialized_human
nw.hu.HADZA.276.16s	SRR5760860	smits_2017	Homo_sapiens	Homo_sapiens	human	276	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.276	non_industrialized_human
nw.hu.HADZA.279.16s	SRR5760859	smits_2017	Homo_sapiens	Homo_sapiens	human	279	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.279	non_industrialized_human
nw.hu.HADZA.282.16s	SRR5760858	smits_2017	Homo_sapiens	Homo_sapiens	human	282	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.282	non_industrialized_human
nw.hu.HADZA.283.16s	SRR5760857	smits_2017	Homo_sapiens	Homo_sapiens	human	283	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.283	non_industrialized_human
nw.hu.HADZA.284.16s	SRR5760856	smits_2017	Homo_sapiens	Homo_sapiens	human	284	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.284	non_industrialized_human
nw.hu.HADZA.3013.16s	SRR5760884	smits_2017	Homo_sapiens	Homo_sapiens	human	3013	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3013	non_industrialized_human
nw.hu.HADZA.3014.16s	SRR5760893	smits_2017	Homo_sapiens	Homo_sapiens	human	3014	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3014	non_industrialized_human
nw.hu.HADZA.3015.16s	SRR5761171	smits_2017	Homo_sapiens	Homo_sapiens	human	3015	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3015	non_industrialized_human
nw.hu.HADZA.3016.16s	SRR5761158	smits_2017	Homo_sapiens	Homo_sapiens	human	3016	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3016	non_industrialized_human
